,filename,box1_row,box1_col,box2_row,box2_col
547,Elephant-Train (709).jpeg,95,139,111,37
548,Elephant-Train (1385).jpeg,170,95,149,33
549,Elephant-Train (1474).jpeg,26,116,56,22
550,Elephant-Train (1572).jpeg,44,0,102,114
551,Elephant-Train (1441).jpeg,49,133,17,82
552,Elephant-Train (335).jpeg,179,0,45,146
553,Elephant-Train (1523).jpeg,101,38,175,172
554,Elephant-Train (34).jpeg,23,10,40,139
555,Elephant-Train (275).jpeg,154,128,118,64
556,Elephant-Train (1134).jpeg,114,106,3,114
557,Elephant-Train (1369).jpeg,28,52,172,72
558,Elephant-Train (613).jpeg,50,177,46,83
559,Elephant-Train (1700).jpeg,170,74,48,147
560,Elephant-Train (1216).jpeg,22,28,26,45
561,Elephant-Train (442).jpeg,121,89,132,65
562,Elephant-Train (1468).jpeg,92,13,139,66
563,Elephant-Train (1764).jpeg,100,149,89,51
564,Elephant-Train (1827).jpeg,24,60,74,24
565,Elephant-Train (14).jpg,163,87,97,110
566,Elephant-Train (1759).jpeg,85,175,15,101
567,Elephant-Train (759).jpeg,100,98,172,161
568,Elephant-Train (455).jpeg,158,39,67,53
569,Elephant-Train (695).jpeg,67,75,113,116
570,Elephant-Train (1561).jpeg,17,151,175,25
571,Elephant-Train (1129).jpeg,157,19,2,168
572,Elephant-Train (1608).jpeg,123,56,161,150
573,Elephant-Train (842).jpeg,145,19,170,73
574,Elephant-Train (1068).jpeg,56,39,135,160
575,Elephant-Train (235).jpeg,34,168,108,111
576,Elephant-Train (1890).jpeg,149,23,111,136
577,Elephant-Train (954).jpeg,65,6,108,116
578,Elephant-Train (1856).jpeg,71,113,146,56
579,Elephant-Train (1222).jpeg,163,135,164,10
580,Elephant-Train (1237).jpeg,132,165,154,47
581,Elephant-Train (1636).jpeg,43,29,58,131
582,Elephant-Train (789).jpeg,56,74,28,152
583,Elephant-Train (295).jpeg,103,166,22,100
584,Elephant-Train (685).jpeg,152,55,70,78
585,Elephant-Train (761).jpeg,177,89,79,141
586,Elephant-Train (1086).jpeg,13,91,96,154
587,Elephant-Train (1046).jpeg,93,97,161,33
588,Elephant-Train (366).jpeg,24,66,107,150
589,Elephant-Train (1379).jpeg,21,157,154,96
590,Elephant-Train (887).jpeg,173,106,93,122
591,Elephant-Train (803).jpeg,115,5,127,14
592,Elephant-Train (1252).jpeg,102,84,32,94
593,Elephant-Train (644).jpeg,6,125,115,43
594,Elephant-Train (1844).jpeg,48,18,24,69
595,Elephant-Train (1345).jpeg,80,153,17,152
596,Elephant-Train (248).jpeg,57,81,68,173
597,Elephant-Train (894).jpeg,157,147,58,176
598,Elephant-Train (1114).jpeg,23,87,6,34
599,Elephant-Train (424).jpeg,44,49,156,67
600,Elephant-Train (527).jpeg,70,124,26,17
601,Elephant-Train (1437).jpeg,64,151,3,159
602,Elephant-Train (354).jpeg,128,171,84,165
603,Elephant-Train (1493).jpeg,151,150,51,5
604,Elephant-Train (1662).jpeg,11,62,149,106
605,Elephant-Train (822).jpeg,178,178,59,14
606,Elephant-Train (445).jpeg,59,86,37,107
607,Elephant-Train (1376).jpeg,111,41,74,35
608,Elephant-Train (1910).jpeg,13,114,64,175
609,Elephant-Train (1836).jpeg,16,60,142,103
610,Elephant-Train (391).jpeg,164,47,34,116
611,Elephant-Train (647).jpeg,55,29,171,123
612,Elephant-Train (1092).jpeg,111,98,22,27
613,Elephant-Train (1622).jpeg,138,179,128,108
614,Elephant-Train (825).jpeg,110,110,114,168
615,Elephant-Train (1611).jpeg,153,49,50,142
616,Elephant-Train (1850).jpeg,164,173,156,109
617,Elephant-Train (80).jpeg,121,65,22,39
618,Elephant-Train (1041).jpeg,132,92,104,176
619,Elephant-Train (1101).jpeg,43,64,26,92
620,Elephant-Train (1601).jpeg,112,90,137,73
621,Elephant-Train (1931).jpeg,128,48,68,94
622,Elephant-Train (1587).jpeg,85,48,56,14
623,Elephant-Train (1004).jpeg,149,139,72,2
624,Elephant-Train (1218).jpeg,153,8,12,23
625,Elephant-Train (1397).jpeg,48,149,55,180
626,Elephant-Train (693).jpeg,10,94,72,17
627,Elephant-Train (15).jpg,120,3,155,60
628,Elephant-Train (1743).jpeg,43,100,4,112
629,Elephant-Train (1227).jpeg,32,117,0,165
630,Elephant-Train (1093).jpeg,29,28,112,74
631,Elephant-Train (1799).jpeg,173,179,30,101
632,Elephant-Train (10).jpeg,64,114,63,41
633,Elephant-Train (1889).jpeg,33,162,150,131
634,Elephant-Train (903).jpeg,101,64,165,125
635,Elephant-Train (758).jpeg,167,157,48,121
636,Elephant-Train (639).jpeg,129,44,92,136
637,Elephant-Train (1113).jpeg,139,85,1,146
638,Elephant-Train (1445).jpeg,139,122,135,49
639,Elephant-Train (1050).jpeg,2,33,148,74
640,Elephant-Train (239).jpeg,120,20,74,27
641,Elephant-Train (141).jpeg,68,73,127,75
642,Elephant-Train (1236).jpeg,154,19,140,37
643,Elephant-Train (1224).jpeg,111,83,98,62
644,Elephant-Train (1698).jpeg,70,151,124,61
645,Elephant-Train (1559).jpeg,32,66,65,132
646,Elephant-Train (1630).jpeg,86,44,49,78
647,Elephant-Train (1102).jpeg,125,1,88,116
648,Elephant-Train (655).jpeg,45,9,4,141
649,Elephant-Train (1503).jpeg,127,105,17,105
650,Elephant-Train (785).jpeg,105,108,59,152
651,Elephant-Train (197).jpeg,45,38,42,35
652,Elephant-Train (65).jpeg,152,108,101,109
653,Elephant-Train (1402).jpeg,82,68,56,179
654,Elephant-Train (1498).jpeg,64,78,42,109
655,Elephant-Train (463).jpeg,34,37,121,129
656,Elephant-Train (139).jpeg,49,104,75,179
657,Elephant-Train (23).jpg,62,48,37,74
658,Elephant-Train (1590).jpeg,103,162,133,38
659,Elephant-Train (713).jpeg,41,111,144,9
660,Elephant-Train (772).jpeg,7,25,41,71
661,Elephant-Train (1935).jpeg,115,172,84,172
662,Elephant-Train (1171).jpeg,72,49,145,131
663,Elephant-Train (1773).jpeg,163,54,164,167
664,Elephant-Train (16).jpeg,105,121,109,64
665,Elephant-Train (1699).jpeg,63,38,167,164
666,Elephant-Train (1304).jpeg,48,36,110,153
667,Elephant-Train (188).jpeg,55,111,141,122
668,Elephant-Train (1942).jpeg,43,113,120,154
669,Elephant-Train (21).jpeg,2,74,14,32
670,Elephant-Train (1720).jpeg,163,105,169,92
671,Elephant-Train (1612).jpeg,83,27,33,35
672,Elephant-Train (306).jpeg,98,64,8,124
673,Elephant-Train (1240).jpeg,114,140,150,160
674,Elephant-Train (215).jpeg,68,106,99,159
675,Elephant-Train (161).jpeg,38,157,73,96
676,Elephant-Train (1462).jpeg,38,145,108,33
677,Elephant-Train (1326).jpeg,172,156,33,15
678,Elephant-Train (847).jpeg,156,85,1,162
679,Elephant-Train (668).jpeg,76,49,142,49
680,Elephant-Train (1323).jpeg,174,38,145,121
681,Elephant-Train (1814).jpeg,130,6,161,121
682,Elephant-Train (910).jpeg,63,4,108,88
683,Elephant-Train (372).jpeg,170,115,85,42
684,Elephant-Train (171).jpeg,82,35,98,169
685,Elephant-Train (1378).jpeg,108,43,113,77
686,Elephant-Train (1321).jpeg,127,63,76,130
687,Elephant-Train (349).jpeg,98,3,110,10
688,Elephant-Train (437).jpeg,19,5,129,94
689,Elephant-Train (983).jpeg,142,98,65,148
690,Elephant-Train (876).jpeg,73,102,103,15
691,Elephant-Train (331).jpeg,3,63,177,45
692,Elephant-Train (184).jpeg,79,1,95,10
693,Elephant-Train (1403).jpeg,147,71,107,176
694,Elephant-Train (38).jpeg,96,63,141,143
695,Elephant-Train (1638).jpeg,98,132,179,0
696,Elephant-Train (1647).jpeg,144,123,174,133
697,Elephant-Train (960).jpeg,88,179,147,19
698,Elephant-Train (1625).jpeg,127,60,40,0
699,Elephant-Train (435).jpeg,171,89,177,1
700,Elephant-Train (427).jpeg,162,157,133,82
701,Elephant-Train (528).jpeg,76,170,16,164
702,Elephant-Train (623).jpeg,90,146,100,36
703,Elephant-Train (1736).jpeg,30,164,48,145
704,Elephant-Train (1337).jpeg,130,175,158,162
705,Elephant-Train (203).jpeg,17,99,137,114
706,Elephant-Train (1804).jpeg,52,53,171,83
707,Elephant-Train (263).jpeg,115,109,145,155
708,Elephant-Train (1085).jpeg,86,61,159,45
709,Elephant-Train (181).jpeg,25,7,129,63
710,Elephant-Train (1704).jpeg,6,162,122,3
711,Elephant-Train (891).jpeg,12,53,172,117
712,Elephant-Train (687).jpeg,2,149,34,180
713,Elephant-Train (1664).jpeg,45,28,118,112
714,Elephant-Train (778).jpeg,137,125,169,29
715,Elephant-Train (1845).jpeg,174,21,68,26
716,Elephant-Train (1563).jpeg,51,36,20,33
717,Elephant-Train (207).jpeg,123,112,90,18
718,Elephant-Train (1189).jpeg,14,142,140,140
719,Elephant-Train (1909).jpeg,26,90,127,13
720,Elephant-Train (177).jpeg,21,105,155,77
721,Elephant-Train (1541).jpeg,48,30,121,116
722,Elephant-Train (1388).jpeg,134,22,72,112
723,Elephant-Train (191).jpeg,119,46,171,108
724,Elephant-Train (1150).jpeg,126,43,114,137
725,Elephant-Train (1758).jpeg,173,60,82,108
726,Elephant-Train (484).jpeg,23,65,44,130
727,Elephant-Train (529).jpeg,133,44,164,76
728,Elephant-Train (153).jpeg,93,156,88,19
729,Elephant-Train (119).jpeg,125,55,82,154
730,Elephant-Train (339).jpeg,16,157,74,164
731,Elephant-Train (1780).jpeg,73,145,144,166
732,Elephant-Train (303).jpeg,90,90,105,120
733,Elephant-Train (1074).jpeg,142,71,11,146
734,Elephant-Train (1032).jpeg,115,85,76,173
735,Elephant-Train (1912).jpeg,144,68,133,139
736,Elephant-Train (1333).jpeg,59,64,71,79
737,Elephant-Train (1484).jpeg,144,129,106,43
738,Elephant-Train (1308).jpeg,127,103,134,56
739,Elephant-Train (745).jpeg,96,126,147,116
740,Elephant-Train (1431).jpeg,41,174,77,25
741,Elephant-Train (1396).jpeg,93,124,150,137
742,Elephant-Train (1243).jpeg,172,25,178,56
743,Elephant-Train (1837).jpeg,110,36,16,27
744,Elephant-Train (1641).jpeg,81,77,81,159
745,Elephant-Train (240).jpeg,65,76,49,81
746,Elephant-Train (1555).jpeg,67,171,161,64
747,Elephant-Train (1450).jpeg,68,168,79,12
748,Elephant-Train (268).jpeg,125,119,9,145
749,Elephant-Train (1789).jpeg,135,16,10,61
750,Elephant-Train (915).jpeg,136,76,92,156
751,Elephant-Train (1365).jpeg,65,20,40,96
752,Elephant-Train (1060).jpeg,32,103,145,1
753,Elephant-Train (642).jpeg,140,143,112,119
754,Elephant-Train (478).jpeg,135,175,61,150
755,Elephant-Train (26).jpg,171,114,93,106
756,Elephant-Train (150).jpeg,102,156,82,83
757,Elephant-Train (587).jpeg,107,44,109,141
758,Elephant-Train (152).jpeg,25,95,168,152
759,Elephant-Train (1226).jpeg,133,37,148,161
760,Elephant-Train (1626).jpeg,129,137,30,164
761,Elephant-Train (970).jpeg,49,46,5,122
762,Elephant-Train (1654).jpeg,106,101,41,32
763,Elephant-Train (169).jpeg,68,46,130,13
764,Elephant-Train (906).jpeg,23,101,72,148
765,Elephant-Train (663).jpeg,150,177,3,87
766,Elephant-Train (36).jpeg,102,10,59,171
767,Elephant-Train (1384).jpeg,21,113,107,50
768,Elephant-Train (1281).jpeg,94,154,71,17
769,Elephant-Train (892).jpeg,79,136,18,140
770,Elephant-Train (1497).jpeg,55,35,47,118
771,Elephant-Train (1327).jpeg,82,67,171,84
772,Elephant-Train (426).jpeg,70,180,138,63
773,Elephant-Train (441).jpeg,120,98,149,60
774,Elephant-Train (662).jpeg,10,170,97,95
775,Elephant-Train (1574).jpeg,49,35,61,152
776,Elephant-Train (858).jpeg,144,75,33,109
777,Elephant-Train (1249).jpeg,56,9,58,147
778,Elephant-Train (344).jpeg,48,103,118,157
779,Elephant-Train (1223).jpeg,129,41,172,159
780,Elephant-Train (1340).jpeg,137,108,119,57
781,Elephant-Train (1788).jpeg,21,141,46,154
782,Elephant-Train (1694).jpeg,49,63,117,143
783,Elephant-Train (347).jpeg,109,30,43,149
784,Elephant-Train (480).jpeg,47,29,89,59
785,Elephant-Train (1190).jpeg,176,68,76,94
786,Elephant-Train (211).jpeg,176,26,38,163
787,Elephant-Train (1272).jpeg,40,28,75,178
788,Elephant-Train (912).jpeg,157,91,72,170
789,Elephant-Train (420).jpeg,45,48,38,95
790,Elephant-Train (1295).jpeg,52,49,37,164
791,Elephant-Train (1235).jpeg,160,2,155,10
792,Elephant-Train (1182).jpeg,42,74,57,74
793,Elephant-Train (99).jpeg,115,170,152,93
794,Elephant-Train (930).jpeg,67,174,180,17
795,Elephant-Train (14).jpeg,62,163,140,130
796,Elephant-Train (1367).jpeg,150,155,6,70
797,Elephant-Train (246).jpeg,37,88,60,134
798,Elephant-Train (699).jpeg,6,141,95,96
799,Elephant-Train (1284).jpeg,81,142,152,4
800,Elephant-Train (44).jpg,123,15,107,78
801,Elephant-Train (1832).jpeg,170,97,144,106
802,Elephant-Train (837).jpeg,55,162,177,152
803,Elephant-Train (1643).jpeg,154,90,54,90
804,Elephant-Train (1629).jpeg,15,110,0,137
805,Elephant-Train (326).jpeg,40,41,16,34
806,Elephant-Train (1361).jpeg,165,155,77,119
807,Elephant-Train (898).jpeg,65,9,22,79
808,Elephant-Train (1821).jpeg,106,31,60,176
809,Elephant-Train (1177).jpeg,69,152,100,175
810,Elephant-Train (1244).jpeg,122,144,63,87
811,Elephant-Train (1268).jpeg,20,132,1,1
812,Elephant-Train (475).jpeg,136,170,27,14
813,Elephant-Train (1774).jpeg,123,35,96,100
814,Elephant-Train (402).jpeg,38,23,55,123
815,Elephant-Train (708).jpeg,75,140,168,180
816,Elephant-Train (988).jpeg,63,34,96,169
817,Elephant-Train (1097).jpeg,7,56,166,125
818,Elephant-Train (196).jpeg,87,176,170,146
819,Elephant-Train (1412).jpeg,67,102,63,170
820,Elephant-Train (436).jpeg,93,71,117,146
821,Elephant-Train (974).jpeg,108,86,115,95
822,Elephant-Train (498).jpeg,92,74,27,63
823,Elephant-Train (238).jpeg,16,94,27,50
824,Elephant-Train (1527).jpeg,23,19,157,129
825,Elephant-Train (798).jpeg,21,116,24,53
826,Elephant-Train (448).jpeg,24,44,22,6
827,Elephant-Train (111).jpeg,93,160,25,20
828,Elephant-Train (1309).jpeg,154,112,162,135
829,Elephant-Train (1159).jpeg,100,158,89,42
830,Elephant-Train (91).jpeg,109,143,33,47
831,Elephant-Train (97).jpeg,158,103,161,170
832,Elephant-Train (1187).jpeg,94,17,110,119
833,Elephant-Train (913).jpeg,108,92,91,142
834,Elephant-Train (767).jpeg,65,152,81,29
835,Elephant-Train (896).jpeg,32,58,133,16
836,Elephant-Train (1500).jpeg,68,161,128,162
837,Elephant-Train (1550).jpeg,63,18,92,42
838,Elephant-Train (1526).jpeg,124,131,40,154
839,Elephant-Train (282).jpeg,7,2,61,172
840,Elephant-Train (1186).jpeg,113,133,165,155
841,Elephant-Train (483).jpeg,0,109,9,30
842,Elephant-Train (539).jpeg,131,127,60,68
843,Elephant-Train (430).jpeg,151,50,88,170
844,Elephant-Train (1203).jpeg,4,132,33,55
845,Elephant-Train (1409).jpeg,108,136,90,51
846,Elephant-Train (694).jpeg,7,153,106,139
847,Elephant-Train (1534).jpeg,48,114,44,36
848,Elephant-Train (1905).jpeg,41,47,53,91
849,Elephant-Train (1504).jpeg,154,51,80,139
850,Elephant-Train (1677).jpeg,39,116,158,47
851,Elephant-Train (308).jpeg,34,116,28,116
852,Elephant-Train (222).jpeg,57,98,128,157
853,Elephant-Train (388).jpeg,72,15,87,2
854,Elephant-Train (1228).jpeg,115,61,34,163
855,Elephant-Train (700).jpeg,37,177,83,169
856,Elephant-Train (760).jpeg,107,25,151,90
857,Elephant-Train (640).jpeg,27,78,152,14
858,Elephant-Train (1007).jpeg,111,175,118,12
859,Elephant-Train (1760).jpeg,120,139,124,164
860,Elephant-Train (464).jpeg,126,50,48,141
861,Elephant-Train (733).jpeg,50,34,63,37
862,Elephant-Train (656).jpeg,32,147,117,90
863,Elephant-Train (1512).jpeg,77,171,113,26
864,Elephant-Train (1812).jpeg,109,60,7,50
865,Elephant-Train (16).jpg,25,73,51,2
866,Elephant-Train (1165).jpeg,108,158,72,89
867,Elephant-Train (1932).jpeg,47,116,91,59
868,Elephant-Train (1509).jpeg,8,128,8,147
869,Elephant-Train (1219).jpeg,159,93,72,133
870,Elephant-Train (1449).jpeg,112,160,117,116
871,Elephant-Train (1487).jpeg,97,6,172,130
872,Elephant-Train (1328).jpeg,3,121,140,85
873,Elephant-Train (1562).jpeg,95,28,86,55
874,Elephant-Train (824).jpeg,113,45,31,85
875,Elephant-Train (1479).jpeg,71,137,75,163
876,Elephant-Train (1488).jpeg,165,136,177,128
877,Elephant-Train (1167).jpeg,171,72,53,115
878,Elephant-Train (1257).jpeg,55,13,62,145
879,Elephant-Train (1914).jpeg,19,165,168,69
880,Elephant-Train (1030).jpeg,60,50,18,23
881,Elephant-Train (603).jpeg,53,80,7,67
882,Elephant-Train (698).jpeg,124,48,117,19
883,Elephant-Train (819).jpeg,169,43,131,125
884,Elephant-Train (421).jpeg,0,84,53,52
885,Elephant-Train (1154).jpeg,121,62,97,79
886,Elephant-Train (801).jpeg,38,44,110,5
887,Elephant-Train (1400).jpeg,99,163,71,76
888,Elephant-Train (683).jpeg,54,89,165,114
889,Elephant-Train (750).jpeg,111,75,49,100
890,Elephant-Train (1609).jpeg,134,49,129,74
891,Elephant-Train (33).jpeg,161,68,118,101
892,Elephant-Train (839).jpeg,79,106,168,57
893,Elephant-Train (1144).jpeg,154,162,106,56
894,Elephant-Train (1834).jpeg,26,94,56,115
895,Elephant-Train (1282).jpeg,80,33,158,180
896,Elephant-Train (231).jpeg,79,145,147,113
897,Elephant-Train (88).jpeg,52,103,6,51
898,Elephant-Train (1489).jpeg,61,101,153,151
899,Elephant-Train (7).jpg,164,78,57,153
900,Elephant-Train (387).jpeg,161,23,156,23
901,Elephant-Train (1457).jpeg,47,81,127,133
902,Elephant-Train (1949).jpeg,119,13,100,120
903,Elephant-Train (619).jpeg,128,18,153,15
904,Elephant-Train (1811).jpeg,125,20,76,121
905,Elephant-Train (631).jpeg,54,105,138,7
906,Elephant-Train (414).jpeg,101,34,148,152
907,Elephant-Train (1796).jpeg,67,28,91,96
908,Elephant-Train (1262).jpeg,119,41,160,3
909,Elephant-Train (508).jpeg,6,101,70,171
910,Elephant-Train (1849).jpeg,44,169,133,113
911,Elephant-Train (398).jpeg,118,90,136,99
912,Elephant-Train (977).jpeg,56,146,78,169
913,Elephant-Train (1817).jpeg,173,31,2,144
914,Elephant-Train (393).jpeg,28,147,145,72
915,Elephant-Train (29).jpeg,11,162,82,106
916,Elephant-Train (1819).jpeg,116,73,111,1
917,Elephant-Train (381).jpeg,116,117,12,127
918,Elephant-Train (659).jpeg,160,24,60,28
919,Elephant-Train (1734).jpeg,24,29,160,42
920,Elephant-Train (1787).jpeg,47,37,129,135
921,Elephant-Train (493).jpeg,85,137,154,179
922,Elephant-Train (178).jpeg,95,73,79,69
923,Elephant-Train (537).jpeg,92,75,98,46
924,Elephant-Train (67).jpeg,115,96,86,163
925,Elephant-Train (917).jpeg,58,29,8,114
926,Elephant-Train (737).jpeg,36,82,148,152
927,Elephant-Train (193).jpeg,12,95,61,118
928,Elephant-Train (1289).jpeg,2,136,66,106
929,Elephant-Train (1556).jpeg,122,157,97,54
930,Elephant-Train (1929).jpeg,5,90,62,32
931,Elephant-Train (1635).jpeg,48,150,88,49
932,Elephant-Train (17).jpeg,75,158,18,4
933,Elephant-Train (345).jpeg,151,159,137,9
934,Elephant-Train (1676).jpeg,167,83,163,179
935,Elephant-Train (84).jpeg,154,66,1,23
936,Elephant-Train (1540).jpeg,132,73,49,180
937,Elephant-Train (1505).jpeg,94,27,41,141
938,Elephant-Train (499).jpeg,81,78,115,143
939,Elephant-Train (722).jpeg,96,74,9,160
940,Elephant-Train (1276).jpeg,42,32,122,177
941,Elephant-Train (13).jpeg,99,43,40,130
942,Elephant-Train (641).jpeg,14,43,104,102
943,Elephant-Train (385).jpeg,65,85,23,117
944,Elephant-Train (797).jpeg,0,71,177,40
945,Elephant-Train (1354).jpeg,117,160,102,41
946,Elephant-Train (658).jpeg,107,18,136,122
947,Elephant-Train (1469).jpeg,24,177,65,172
948,Elephant-Train (677).jpeg,12,162,128,15
949,Elephant-Train (556).jpeg,161,23,141,89
950,Elephant-Train (83).jpeg,80,12,17,141
951,Elephant-Train (1690).jpeg,164,82,164,48
952,Elephant-Train (96).jpeg,81,46,56,123
953,Elephant-Train (22).jpg,113,158,44,83
954,Elephant-Train (104).jpeg,28,74,97,88
955,Elephant-Train (821).jpeg,22,115,146,106
956,Elephant-Train (1132).jpeg,95,149,93,78
957,Elephant-Train (163).jpeg,72,47,116,143
958,Elephant-Train (1230).jpeg,108,168,113,166
959,Elephant-Train (1334).jpeg,118,53,97,146
960,Elephant-Train (1649).jpeg,48,117,116,16
961,Elephant-Train (1430).jpeg,156,43,96,103
962,Elephant-Train (562).jpeg,28,84,39,153
963,Elephant-Train (535).jpeg,173,117,141,29
964,Elephant-Train (1229).jpeg,10,157,168,85
965,Elephant-Train (166).jpeg,174,22,133,172
966,Elephant-Train (1108).jpeg,38,177,149,79
967,Elephant-Train (18).jpeg,162,70,12,137
968,Elephant-Train (403).jpeg,13,168,0,179
969,Elephant-Train (220).jpeg,157,76,84,117
970,Elephant-Train (585).jpeg,116,43,124,133
971,Elephant-Train (1297).jpeg,176,82,11,167
972,Elephant-Train (547).jpeg,95,144,93,33
973,Elephant-Train (1140).jpeg,64,143,141,120
974,Elephant-Train (1044).jpeg,24,91,76,8
975,Elephant-Train (61).jpeg,70,107,13,78
976,Elephant-Train (800).jpeg,45,87,160,38
977,Elephant-Train (707).jpeg,147,43,27,97
978,Elephant-Train (10).jpg,106,67,82,98
979,Elephant-Train (49).jpeg,34,179,11,22
980,Elephant-Train (1298).jpeg,85,166,43,124
981,Elephant-Train (621).jpeg,2,95,131,145
982,Elephant-Train (877).jpeg,2,51,47,74
983,Elephant-Train (1019).jpeg,32,131,113,109
984,Elephant-Train (1588).jpeg,40,101,97,135
985,Elephant-Train (33).jpg,100,99,37,165
986,Elephant-Train (367).jpeg,49,61,154,131
987,Elephant-Train (229).jpeg,159,128,5,126
988,Elephant-Train (1592).jpeg,76,99,98,84
989,Elephant-Train (1815).jpeg,37,25,150,41
990,Elephant-Train (844).jpeg,99,111,70,175
991,Elephant-Train (1392).jpeg,149,138,8,28
992,Elephant-Train (69).jpeg,159,12,55,69
993,Elephant-Train (147).jpeg,18,98,131,130
994,Elephant-Train (1753).jpeg,26,163,12,35
995,Elephant-Train (41).jpg,70,55,83,4
996,Elephant-Train (469).jpeg,55,132,175,106
997,Elephant-Train (1838).jpeg,146,87,118,97
998,Elephant-Train (1136).jpeg,157,23,83,180
999,Elephant-Train (1055).jpeg,37,124,15,68
1000,Elephant-Train (1868).jpeg,176,86,120,126
1001,Elephant-Train (768).jpeg,45,4,132,71
1002,Elephant-Train (1416).jpeg,168,56,119,17
1003,Elephant-Train (1580).jpeg,5,129,4,15
1004,Elephant-Train (39).jpeg,115,59,120,169
1005,Elephant-Train (465).jpeg,127,43,118,70
1006,Elephant-Train (955).jpeg,167,172,101,43
1007,Elephant-Train (1225).jpeg,55,131,104,100
1008,Elephant-Train (1423).jpeg,20,19,154,106
1009,Elephant-Train (597).jpeg,135,102,134,122
1010,Elephant-Train (305).jpeg,174,64,34,157
1011,Elephant-Train (1953).jpeg,60,123,63,0
1012,Elephant-Train (1564).jpeg,177,10,24,93
1013,Elephant-Train (29).jpg,55,136,67,65
1014,Elephant-Train (19).jpeg,69,50,128,177
1015,Elephant-Train (870).jpeg,64,135,101,120
1016,Elephant-Train (82).jpeg,177,9,105,101
1017,Elephant-Train (1267).jpeg,144,110,23,156
1018,Elephant-Train (923).jpeg,59,134,26,151
1019,Elephant-Train (1893).jpeg,20,59,127,113
1020,Elephant-Train (674).jpeg,87,177,56,143
1021,Elephant-Train (1665).jpeg,30,19,22,105
1022,Elephant-Train (270).jpeg,118,35,150,34
1023,Elephant-Train (1435).jpeg,60,38,135,57
1024,Elephant-Train (604).jpeg,148,28,60,122
1025,Elephant-Train (1038).jpeg,121,151,73,180
1026,Elephant-Train (462).jpeg,75,161,29,71
1027,Elephant-Train (45).jpg,152,140,164,89
1028,Elephant-Train (198).jpeg,135,34,104,156
1029,Elephant-Train (1535).jpeg,145,173,169,36
1030,Elephant-Train (1860).jpeg,91,24,44,13
1031,Elephant-Train (965).jpeg,95,72,44,67
1032,Elephant-Train (1529).jpeg,152,133,55,161
1033,Elephant-Train (704).jpeg,142,108,90,71
1034,Elephant-Train (1054).jpeg,144,38,70,101
1035,Elephant-Train (1805).jpeg,93,124,145,1
1036,Elephant-Train (1062).jpeg,149,152,51,13
1037,Elephant-Train (340).jpeg,161,108,91,4
1038,Elephant-Train (1900).jpeg,155,54,77,93
1039,Elephant-Train (596).jpeg,126,74,102,23
1040,Elephant-Train (85).jpeg,96,109,18,72
1041,Elephant-Train (1232).jpeg,53,163,12,119
1042,Elephant-Train (626).jpeg,170,38,28,117
1043,Elephant-Train (1875).jpeg,153,41,145,36
1044,Elephant-Train (428).jpeg,22,122,140,140
1045,Elephant-Train (774).jpeg,168,152,122,55
1046,Elephant-Train (1639).jpeg,162,128,109,88
1047,Elephant-Train (1394).jpeg,10,75,111,142
1048,Elephant-Train (820).jpeg,175,85,175,98
1049,Elephant-Train (103).jpeg,139,45,141,115
1050,Elephant-Train (1453).jpeg,81,143,56,105
1051,Elephant-Train (59).jpeg,20,69,85,43
1052,Elephant-Train (1436).jpeg,41,14,95,18
1053,Elephant-Train (1853).jpeg,63,169,172,50
1054,Elephant-Train (606).jpeg,163,65,104,85
1055,Elephant-Train (146).jpeg,0,15,3,178
1056,Elephant-Train (1141).jpeg,69,81,23,164
1057,Elephant-Train (473).jpeg,115,36,130,95
1058,Elephant-Train (1495).jpeg,119,113,176,7
1059,Elephant-Train (1162).jpeg,132,89,33,22
1060,Elephant-Train (497).jpeg,150,10,87,34
1061,Elephant-Train (1451).jpeg,97,72,119,110
1062,Elephant-Train (599).jpeg,133,134,25,7
1063,Elephant-Train (199).jpeg,53,166,166,143
1064,Elephant-Train (942).jpeg,60,14,79,179
1065,Elephant-Train (1544).jpeg,179,62,77,32
1066,Elephant-Train (886).jpeg,125,151,7,7
1067,Elephant-Train (149).jpeg,105,162,89,143
1068,Elephant-Train (1164).jpeg,127,44,169,89
1069,Elephant-Train (1719).jpeg,146,83,70,113
1070,Elephant-Train (1717).jpeg,152,51,112,23
1071,Elephant-Train (1387).jpeg,179,173,1,14
1072,Elephant-Train (242).jpeg,112,23,168,67
1073,Elephant-Train (1668).jpeg,4,117,26,167
1074,Elephant-Train (855).jpeg,170,70,19,115
1075,Elephant-Train (580).jpeg,24,135,139,41
1076,Elephant-Train (1143).jpeg,69,135,45,70
1077,Elephant-Train (783).jpeg,134,168,24,127
1078,Elephant-Train (854).jpeg,150,139,137,173
1079,Elephant-Train (931).jpeg,12,127,102,132
1080,Elephant-Train (182).jpeg,176,54,149,79
1081,Elephant-Train (808).jpeg,178,25,140,3
1082,Elephant-Train (1280).jpeg,155,98,36,101
1083,Elephant-Train (48).jpeg,25,39,105,145
1084,Elephant-Train (1519).jpeg,94,58,35,49
1085,Elephant-Train (720).jpeg,136,61,42,150
1086,Elephant-Train (769).jpeg,21,58,53,133
1087,Elephant-Train (1362).jpeg,139,89,92,42
1088,Elephant-Train (705).jpeg,118,113,96,35
1089,Elephant-Train (908).jpeg,134,139,97,153
1090,Elephant-Train (546).jpeg,71,150,58,165
1091,Elephant-Train (456).jpeg,83,59,101,91
