,filename,box1_row,box1_col,box2_row,box2_col
574,Dog-Train (1765).jpeg,128,136,28,24
575,Dog-Train (346).jpeg,114,37,167,91
576,Dog-Train (223).jpeg,99,115,27,132
577,Dog-Train (381).jpeg,62,51,132,130
578,Dog-Train (1304).jpeg,88,41,59,26
579,Dog-Train (1282).jpeg,112,172,7,80
580,Dog-Train (1355).jpeg,30,22,109,110
581,Dog-Train (340).jpeg,86,124,42,92
582,Dog-Train (1090).jpeg,34,150,145,114
583,Dog-Train (1201).jpeg,24,156,27,50
584,Dog-Train (540).jpeg,108,177,98,92
585,Dog-Train (493).jpeg,179,70,14,130
586,Dog-Train (1670).jpeg,169,20,95,171
587,Dog-Train (792).jpeg,2,114,106,41
588,Dog-Train (1495).jpeg,153,85,142,156
589,Dog-Train (1103).jpeg,107,48,148,51
590,Dog-Train (620).jpeg,71,161,66,36
591,Dog-Train (458).jpeg,162,41,86,16
592,Dog-Train (1153).jpeg,47,157,68,154
593,Dog-Train (720).jpeg,41,151,117,56
594,Dog-Train (8).jpg,75,73,149,26
595,Dog-Train (879).jpeg,133,77,68,149
596,Dog-Train (1748).jpeg,124,62,70,177
597,Dog-Train (654).jpeg,60,79,30,23
598,Dog-Train (282).jpeg,129,84,15,52
599,Dog-Train (1294).jpeg,76,93,135,146
600,Dog-Train (864).jpeg,76,3,30,121
601,Dog-Train (28).jpg,43,104,78,69
602,Dog-Train (986).jpeg,77,120,94,25
603,Dog-Train (106).jpg,167,84,77,15
604,Dog-Train (608).jpeg,81,49,72,14
605,Dog-Train (1520).jpeg,98,8,162,69
606,Dog-Train (1512).jpeg,48,55,139,59
607,Dog-Train (188).jpeg,126,152,43,73
608,Dog-Train (1037).jpeg,51,145,179,136
609,Dog-Train (1167).jpeg,67,131,11,110
610,Dog-Train (1558).jpeg,153,132,148,155
611,Dog-Train (1049).jpeg,109,94,87,166
612,Dog-Train (699).jpeg,179,126,56,19
613,Dog-Train (796).jpeg,74,78,10,34
614,Dog-Train (606).jpeg,15,127,97,117
615,Dog-Train (1208).jpeg,89,124,123,22
616,Dog-Train (450).jpeg,127,155,26,19
617,Dog-Train (984).jpeg,118,53,82,163
618,Dog-Train (734).jpeg,179,161,89,64
619,Dog-Train (1483).jpeg,143,166,169,174
620,Dog-Train (186).jpg,116,111,41,166
621,Dog-Train (735).jpeg,49,100,131,27
622,Dog-Train (233).jpeg,87,34,41,129
623,Dog-Train (1436).jpeg,151,162,84,105
624,Dog-Train (1041).jpeg,67,128,140,81
625,Dog-Train (1687).jpeg,107,109,123,162
626,Dog-Train (1133).jpeg,41,24,14,59
627,Dog-Train (472).jpeg,16,174,137,43
628,Dog-Train (1164).jpeg,85,103,62,70
629,Dog-Train (426).jpeg,35,26,122,54
630,Dog-Train (1573).jpeg,27,80,97,101
631,Dog-Train (1415).jpeg,67,99,22,7
632,Dog-Train (688).jpeg,157,113,173,174
633,Dog-Train (530).jpeg,20,117,130,166
634,Dog-Train (1589).jpeg,133,142,17,78
635,Dog-Train (648).jpeg,48,21,122,133
636,Dog-Train (787).jpeg,161,123,86,117
637,Dog-Train (86).jpeg,18,18,8,115
638,Dog-Train (1102).jpeg,160,107,136,20
639,Dog-Train (1494).jpeg,92,70,22,116
640,Dog-Train (936).jpeg,109,48,149,153
641,Dog-Train (438).jpeg,178,152,125,36
642,Dog-Train (1073).jpeg,95,95,174,19
643,Dog-Train (535).jpeg,103,127,177,30
644,Dog-Train (1342).jpeg,160,33,2,20
645,Dog-Train (892).jpeg,68,86,35,42
646,Dog-Train (1522).jpeg,126,128,174,141
647,Dog-Train (398).jpeg,22,15,11,25
648,Dog-Train (1750).jpeg,133,87,101,61
649,Dog-Train (561).jpeg,150,76,29,10
650,Dog-Train (895).jpeg,24,27,51,86
651,Dog-Train (4).jpg,116,0,162,163
652,Dog-Train (1209).jpeg,113,46,135,100
653,Dog-Train (1384).jpeg,67,101,150,2
654,Dog-Train (803).jpeg,123,77,122,127
655,Dog-Train (1042).jpeg,52,147,5,6
656,Dog-Train (1781).jpeg,141,52,7,136
657,Dog-Train (721).jpeg,159,123,46,144
658,Dog-Train (743).jpeg,8,110,36,46
659,Dog-Train (413).jpeg,131,86,144,31
660,Dog-Train (643).jpeg,108,90,129,171
661,Dog-Train (579).jpeg,38,147,23,21
662,Dog-Train (757).jpeg,164,149,10,160
663,Dog-Train (1094).jpeg,132,46,15,151
664,Dog-Train (739).jpeg,77,132,54,6
665,Dog-Train (1236).jpeg,140,138,32,10
666,Dog-Train (85).jpg,44,130,75,133
667,Dog-Train (151).jpg,178,45,35,72
668,Dog-Train (1006).jpeg,16,98,167,52
669,Dog-Train (1339).jpeg,43,71,123,74
670,Dog-Train (552).jpeg,26,147,116,162
671,Dog-Train (668).jpeg,36,55,74,79
672,Dog-Train (1737).jpeg,27,91,163,152
673,Dog-Train (1645).jpeg,179,163,20,127
674,Dog-Train (970).jpeg,174,54,42,113
675,Dog-Train (531).jpeg,128,142,6,151
676,Dog-Train (73).jpeg,126,41,31,166
677,Dog-Train (484).jpeg,58,15,116,167
678,Dog-Train (187).jpeg,80,140,165,67
679,Dog-Train (376).jpeg,66,122,132,51
680,Dog-Train (1091).jpeg,43,177,39,60
681,Dog-Train (974).jpeg,52,37,163,113
682,Dog-Train (526).jpeg,98,156,93,170
683,Dog-Train (824).jpeg,175,123,44,95
684,Dog-Train (521).jpeg,108,130,166,160
685,Dog-Train (1447).jpeg,151,72,97,44
686,Dog-Train (1387).jpeg,70,159,45,80
687,Dog-Train (88).jpg,61,104,177,96
688,Dog-Train (1082).jpeg,14,76,151,126
689,Dog-Train (1505).jpeg,5,117,19,78
690,Dog-Train (1055).jpeg,46,55,128,11
691,Dog-Train (66).jpeg,127,71,141,81
692,Dog-Train (709).jpeg,47,11,170,56
693,Dog-Train (234).jpeg,162,96,21,84
694,Dog-Train (1364).jpeg,128,2,60,24
695,Dog-Train (85).jpeg,6,16,49,28
696,Dog-Train (1275).jpeg,112,128,102,128
697,Dog-Train (978).jpeg,62,23,135,136
698,Dog-Train (538).jpeg,165,116,141,135
699,Dog-Train (111).jpeg,119,81,50,70
700,Dog-Train (150).jpg,107,2,83,13
701,Dog-Train (1239).jpeg,44,66,61,168
702,Dog-Train (1586).jpeg,157,49,147,134
703,Dog-Train (92).jpeg,116,77,33,145
704,Dog-Train (1177).jpeg,177,159,35,87
705,Dog-Train (109).jpeg,80,58,34,78
706,Dog-Train (1684).jpeg,48,164,12,58
707,Dog-Train (1669).jpeg,110,26,164,87
708,Dog-Train (195).jpeg,111,22,154,173
709,Dog-Train (104).jpg,124,32,94,83
710,Dog-Train (1156).jpeg,167,81,79,47
711,Dog-Train (1089).jpeg,45,101,59,59
712,Dog-Train (800).jpeg,129,118,103,119
713,Dog-Train (34).jpg,135,4,87,39
714,Dog-Train (1777).jpeg,0,133,92,58
715,Dog-Train (336).jpeg,69,90,91,0
716,Dog-Train (664).jpeg,73,92,128,116
717,Dog-Train (628).jpeg,27,82,133,163
718,Dog-Train (686).jpeg,179,144,87,157
719,Dog-Train (884).jpeg,54,100,2,99
720,Dog-Train (121).jpeg,163,29,162,101
721,Dog-Train (1197).jpeg,77,38,162,59
722,Dog-Train (590).jpeg,120,16,49,80
723,Dog-Train (1046).jpeg,144,87,46,102
724,Dog-Train (259).jpeg,112,89,142,129
725,Dog-Train (926).jpeg,13,9,141,109
726,Dog-Train (1423).jpeg,152,176,65,55
727,Dog-Train (1098).jpeg,77,5,4,94
728,Dog-Train (9).jpg,159,172,166,157
729,Dog-Train (1151).jpeg,143,0,54,157
730,Dog-Train (76).jpg,52,153,12,55
731,Dog-Train (544).jpeg,72,9,22,75
732,Dog-Train (1403).jpeg,54,177,177,133
733,Dog-Train (27).jpg,160,114,164,154
734,Dog-Train (1389).jpeg,26,2,52,157
735,Dog-Train (1348).jpeg,71,87,8,106
736,Dog-Train (1071).jpeg,52,94,32,56
737,Dog-Train (966).jpeg,13,36,168,40
738,Dog-Train (846).jpeg,116,111,156,8
739,Dog-Train (164).jpeg,38,124,17,156
740,Dog-Train (959).jpeg,149,146,37,66
741,Dog-Train (56).jpg,136,165,6,140
742,Dog-Train (1438).jpeg,82,92,153,31
743,Dog-Train (1292).jpeg,41,53,85,24
744,Dog-Train (48).jpg,37,108,42,97
745,Dog-Train (876).jpeg,35,43,55,99
746,Dog-Train (756).jpeg,2,119,91,68
747,Dog-Train (1422).jpeg,161,60,42,55
748,Dog-Train (690).jpeg,85,169,71,98
749,Dog-Train (1588).jpeg,169,89,105,60
750,Dog-Train (78).jpg,169,177,130,86
751,Dog-Train (856).jpeg,73,17,71,128
752,Dog-Train (857).jpeg,88,138,21,135
753,Dog-Train (1367).jpeg,177,78,29,19
754,Dog-Train (1740).jpeg,53,83,120,91
755,Dog-Train (980).jpeg,1,158,27,69
756,Dog-Train (195).jpg,48,25,172,102
757,Dog-Train (147).jpeg,180,8,116,129
758,Dog-Train (1388).jpeg,117,98,172,128
759,Dog-Train (477).jpeg,129,121,137,55
760,Dog-Train (1738).jpeg,1,109,112,5
761,Dog-Train (1486).jpeg,4,111,99,118
762,Dog-Train (754).jpeg,3,12,117,78
763,Dog-Train (814).jpeg,160,156,162,88
764,Dog-Train (220).jpeg,84,97,74,138
765,Dog-Train (1341).jpeg,84,9,59,99
766,Dog-Train (174).jpeg,1,164,118,84
767,Dog-Train (178).jpeg,32,74,42,21
768,Dog-Train (1168).jpeg,19,87,176,118
769,Dog-Train (972).jpeg,20,166,102,43
770,Dog-Train (1736).jpeg,78,120,135,156
771,Dog-Train (1508).jpeg,116,124,72,136
772,Dog-Train (1625).jpeg,115,116,3,117
773,Dog-Train (1646).jpeg,125,120,93,54
774,Dog-Train (815).jpeg,72,19,122,46
775,Dog-Train (1696).jpeg,30,75,136,92
776,Dog-Train (1394).jpeg,39,78,35,140
777,Dog-Train (1427).jpeg,58,50,172,13
778,Dog-Train (1398).jpeg,54,126,134,115
779,Dog-Train (1557).jpeg,32,116,14,3
780,Dog-Train (1541).jpeg,180,14,164,143
781,Dog-Train (1676).jpeg,29,45,28,163
782,Dog-Train (588).jpeg,58,159,142,162
783,Dog-Train (130).jpg,71,114,71,41
784,Dog-Train (500).jpeg,136,116,15,20
785,Dog-Train (98).jpeg,150,115,3,99
786,Dog-Train (1556).jpeg,56,88,142,12
787,Dog-Train (997).jpeg,33,109,100,6
788,Dog-Train (483).jpeg,149,86,170,72
789,Dog-Train (1032).jpeg,82,9,48,36
790,Dog-Train (877).jpeg,24,98,84,171
791,Dog-Train (1595).jpeg,92,128,40,102
792,Dog-Train (1077).jpeg,117,106,170,174
793,Dog-Train (1496).jpeg,119,15,165,64
794,Dog-Train (1532).jpeg,54,107,179,96
795,Dog-Train (1070).jpeg,30,175,60,91
796,Dog-Train (598).jpeg,17,168,51,73
797,Dog-Train (1095).jpeg,143,176,87,52
798,Dog-Train (28).jpeg,129,41,20,11
799,Dog-Train (252).jpeg,116,15,65,12
800,Dog-Train (1702).jpeg,138,54,178,17
801,Dog-Train (108).jpeg,41,63,123,117
802,Dog-Train (50).jpeg,100,129,167,125
803,Dog-Train (65).jpeg,64,57,21,109
804,Dog-Train (626).jpeg,9,152,96,40
805,Dog-Train (1504).jpeg,95,174,17,16
806,Dog-Train (140).jpg,178,10,164,173
807,Dog-Train (1560).jpeg,136,66,118,134
808,Dog-Train (760).jpeg,10,55,60,148
809,Dog-Train (1240).jpeg,168,60,125,31
810,Dog-Train (42).jpeg,31,21,105,89
811,Dog-Train (392).jpeg,98,117,19,60
812,Dog-Train (1716).jpeg,125,12,76,26
813,Dog-Train (117).jpeg,116,93,18,127
814,Dog-Train (1663).jpeg,32,125,85,0
815,Dog-Train (722).jpeg,38,127,25,47
816,Dog-Train (1527).jpeg,44,114,159,90
817,Dog-Train (133).jpg,37,153,157,36
818,Dog-Train (515).jpeg,95,176,74,178
819,Dog-Train (655).jpeg,136,92,100,40
820,Dog-Train (32).jpg,176,106,82,38
821,Dog-Train (189).jpeg,110,118,111,41
822,Dog-Train (1655).jpeg,157,125,14,148
823,Dog-Train (1235).jpeg,172,97,173,82
824,Dog-Train (14).jpg,22,2,165,28
825,Dog-Train (1360).jpeg,149,111,48,85
826,Dog-Train (372).jpeg,79,163,11,83
827,Dog-Train (890).jpeg,15,36,76,79
828,Dog-Train (122).jpeg,88,81,22,157
829,Dog-Train (1492).jpeg,175,175,163,55
830,Dog-Train (14).jpeg,2,164,72,18
831,Dog-Train (422).jpeg,59,174,43,29
832,Dog-Train (714).jpeg,111,63,21,117
833,Dog-Train (1268).jpeg,171,7,134,129
834,Dog-Train (1467).jpeg,17,115,74,23
835,Dog-Train (1163).jpeg,134,150,48,84
836,Dog-Train (1413).jpeg,151,81,15,52
837,Dog-Train (307).jpeg,69,131,64,109
838,Dog-Train (11).jpg,168,177,34,101
839,Dog-Train (177).jpg,24,93,60,28
840,Dog-Train (444).jpeg,73,41,93,24
841,Dog-Train (100).jpeg,61,154,112,126
842,Dog-Train (36).jpg,127,55,101,91
843,Dog-Train (246).jpeg,95,103,91,154
844,Dog-Train (1081).jpeg,32,176,165,131
845,Dog-Train (1277).jpeg,141,101,123,87
846,Dog-Train (475).jpeg,39,151,43,70
847,Dog-Train (1150).jpeg,6,43,90,40
848,Dog-Train (910).jpeg,105,178,27,114
849,Dog-Train (449).jpeg,79,81,66,76
850,Dog-Train (187).jpg,73,88,179,75
851,Dog-Train (154).jpeg,169,148,120,36
852,Dog-Train (1583).jpeg,99,11,4,17
853,Dog-Train (1451).jpeg,21,41,147,88
854,Dog-Train (1568).jpeg,126,80,119,175
855,Dog-Train (1635).jpeg,111,4,134,118
856,Dog-Train (1581).jpeg,119,21,5,27
857,Dog-Train (1005).jpeg,43,125,16,14
858,Dog-Train (162).jpeg,7,140,95,15
859,Dog-Train (952).jpeg,36,117,105,174
860,Dog-Train (329).jpeg,98,126,45,170
861,Dog-Train (861).jpeg,101,165,130,29
862,Dog-Train (736).jpeg,144,94,2,83
863,Dog-Train (26).jpeg,0,180,101,15
864,Dog-Train (1549).jpeg,179,137,46,92
865,Dog-Train (923).jpeg,126,150,56,179
866,Dog-Train (1542).jpeg,122,111,146,116
867,Dog-Train (67).jpeg,13,66,58,1
868,Dog-Train (198).jpeg,107,167,167,176
869,Dog-Train (1482).jpeg,163,95,75,78
870,Dog-Train (718).jpeg,31,38,152,80
871,Dog-Train (1003).jpeg,24,141,124,155
872,Dog-Train (1110).jpeg,47,95,127,55
873,Dog-Train (911).jpeg,44,12,132,51
874,Dog-Train (1258).jpeg,76,11,17,63
875,Dog-Train (604).jpeg,162,91,25,148
876,Dog-Train (1285).jpeg,29,71,168,31
877,Dog-Train (1632).jpeg,128,23,135,170
878,Dog-Train (1173).jpeg,159,50,180,43
879,Dog-Train (723).jpeg,137,146,80,104
880,Dog-Train (1664).jpeg,0,123,8,120
881,Dog-Train (176).jpg,103,123,9,55
882,Dog-Train (243).jpeg,59,139,11,31
883,Dog-Train (39).jpeg,3,141,49,119
884,Dog-Train (462).jpeg,94,61,3,159
885,Dog-Train (40).jpeg,84,0,141,15
886,Dog-Train (253).jpeg,72,169,78,92
887,Dog-Train (1056).jpeg,18,51,67,124
888,Dog-Train (1011).jpeg,87,17,136,43
889,Dog-Train (1535).jpeg,87,72,90,152
890,Dog-Train (682).jpeg,41,149,132,135
891,Dog-Train (379).jpeg,176,137,26,149
892,Dog-Train (1325).jpeg,75,132,174,31
893,Dog-Train (352).jpeg,40,59,175,82
894,Dog-Train (1096).jpeg,73,62,122,127
895,Dog-Train (1550).jpeg,164,65,149,21
896,Dog-Train (1515).jpeg,87,145,53,149
897,Dog-Train (995).jpeg,18,124,109,137
898,Dog-Train (418).jpeg,174,60,171,29
899,Dog-Train (208).jpeg,93,164,110,49
900,Dog-Train (1688).jpeg,127,4,160,86
901,Dog-Train (713).jpeg,96,24,49,75
902,Dog-Train (332).jpeg,63,19,63,37
903,Dog-Train (692).jpeg,65,7,141,113
904,Dog-Train (468).jpeg,114,178,41,10
905,Dog-Train (55).jpeg,26,136,17,71
906,Dog-Train (1084).jpeg,34,172,110,155
907,Dog-Train (119).jpeg,148,15,29,76
908,Dog-Train (127).jpg,149,73,24,68
909,Dog-Train (577).jpeg,177,115,22,149
910,Dog-Train (308).jpeg,49,30,48,108
911,Dog-Train (1786).jpeg,96,80,48,83
912,Dog-Train (1076).jpeg,38,52,111,39
913,Dog-Train (172).jpg,78,131,45,13
914,Dog-Train (86).jpg,144,70,113,173
915,Dog-Train (572).jpeg,19,58,49,158
916,Dog-Train (975).jpeg,25,177,176,60
917,Dog-Train (1774).jpeg,134,140,25,174
918,Dog-Train (1261).jpeg,169,71,120,165
919,Dog-Train (1718).jpeg,135,40,147,118
920,Dog-Train (1160).jpeg,4,122,151,46
921,Dog-Train (675).jpeg,64,165,53,67
922,Dog-Train (74).jpeg,173,131,6,8
923,Dog-Train (1246).jpeg,12,60,104,59
924,Dog-Train (219).jpeg,59,43,43,39
925,Dog-Train (1547).jpeg,116,32,130,77
926,Dog-Train (1772).jpeg,80,59,87,40
927,Dog-Train (1450).jpeg,61,46,98,169
928,Dog-Train (1704).jpeg,156,70,116,100
929,Dog-Train (481).jpeg,26,159,57,47
930,Dog-Train (1639).jpeg,98,60,28,149
931,Dog-Train (1345).jpeg,45,41,72,74
932,Dog-Train (1180).jpeg,54,169,164,59
933,Dog-Train (1260).jpeg,55,48,158,138
934,Dog-Train (1417).jpeg,7,157,3,26
935,Dog-Train (49).jpg,175,90,161,22
936,Dog-Train (1561).jpeg,90,89,109,99
937,Dog-Train (1308).jpeg,42,142,53,78
938,Dog-Train (1293).jpeg,158,85,113,16
939,Dog-Train (1477).jpeg,172,71,96,126
940,Dog-Train (378).jpeg,155,114,171,72
941,Dog-Train (1665).jpeg,111,145,150,163
942,Dog-Train (1710).jpeg,99,41,68,49
943,Dog-Train (326).jpeg,73,40,46,142
944,Dog-Train (888).jpeg,47,134,132,137
945,Dog-Train (271).jpeg,163,35,48,33
946,Dog-Train (485).jpeg,107,55,9,36
947,Dog-Train (1667).jpeg,168,160,139,116
948,Dog-Train (1306).jpeg,180,165,17,98
949,Dog-Train (112).jpg,149,92,71,112
950,Dog-Train (819).jpeg,99,107,24,92
951,Dog-Train (1284).jpeg,96,147,107,27
952,Dog-Train (269).jpeg,126,140,131,165
953,Dog-Train (932).jpeg,24,147,108,7
954,Dog-Train (1799).jpeg,121,65,120,166
955,Dog-Train (169).jpg,36,132,7,75
956,Dog-Train (1510).jpeg,178,0,120,156
957,Dog-Train (943).jpeg,142,49,33,156
958,Dog-Train (860).jpeg,131,33,135,49
959,Dog-Train (61).jpeg,11,56,144,162
960,Dog-Train (634).jpeg,12,51,76,162
961,Dog-Train (1507).jpeg,165,103,149,22
962,Dog-Train (175).jpg,113,22,151,4
963,Dog-Train (13).jpg,62,159,0,42
964,Dog-Train (765).jpeg,79,128,128,134
965,Dog-Train (15).jpeg,7,164,10,5
966,Dog-Train (1771).jpeg,90,55,78,129
967,Dog-Train (430).jpeg,106,89,117,180
968,Dog-Train (1271).jpeg,132,7,101,64
969,Dog-Train (1607).jpeg,26,57,18,132
970,Dog-Train (218).jpeg,134,33,141,163
971,Dog-Train (1691).jpeg,4,76,164,120
972,Dog-Train (1493).jpeg,70,42,116,102
973,Dog-Train (13).jpeg,27,15,63,142
974,Dog-Train (1441).jpeg,34,36,86,123
975,Dog-Train (158).jpeg,7,57,180,3
976,Dog-Train (532).jpeg,65,59,65,54
977,Dog-Train (5).jpg,11,115,41,80
978,Dog-Train (1424).jpeg,96,25,2,166
979,Dog-Train (363).jpeg,74,179,59,173
980,Dog-Train (869).jpeg,103,128,43,136
981,Dog-Train (1122).jpeg,10,165,113,59
982,Dog-Train (1206).jpeg,140,6,105,44
983,Dog-Train (427).jpeg,73,104,6,148
984,Dog-Train (1452).jpeg,64,3,67,36
985,Dog-Train (261).jpeg,140,8,125,88
986,Dog-Train (640).jpeg,64,35,144,99
987,Dog-Train (1031).jpeg,167,145,163,126
988,Dog-Train (25).jpeg,131,140,96,35
989,Dog-Train (777).jpeg,76,66,165,52
990,Dog-Train (123).jpg,167,33,178,135
991,Dog-Train (653).jpeg,83,170,17,32
992,Dog-Train (25).jpg,110,161,161,15
993,Dog-Train (1759).jpeg,79,15,73,90
994,Dog-Train (1107).jpeg,144,33,135,32
995,Dog-Train (1787).jpeg,79,70,111,59
996,Dog-Train (1627).jpeg,42,102,41,21
997,Dog-Train (113).jpeg,77,25,171,179
998,Dog-Train (11).jpeg,110,103,68,81
999,Dog-Train (753).jpeg,4,123,40,57
1000,Dog-Train (1724).jpeg,84,124,129,62
1001,Dog-Train (54).jpg,12,176,150,73
1002,Dog-Train (1792).jpeg,179,124,4,22
1003,Dog-Train (658).jpeg,171,59,151,131
1004,Dog-Train (827).jpeg,65,124,175,16
1005,Dog-Train (1671).jpeg,142,164,116,67
1006,Dog-Train (1478).jpeg,128,15,28,138
1007,Dog-Train (301).jpeg,73,114,66,60
1008,Dog-Train (1552).jpeg,22,74,52,175
1009,Dog-Train (80).jpeg,25,80,41,77
1010,Dog-Train (35).jpeg,48,27,56,78
1011,Dog-Train (1280).jpeg,21,161,156,74
1012,Dog-Train (1727).jpeg,43,60,92,159
1013,Dog-Train (1141).jpeg,180,95,71,7
1014,Dog-Train (344).jpeg,76,57,3,3
1015,Dog-Train (166).jpeg,119,54,89,29
1016,Dog-Train (499).jpeg,169,113,118,115
1017,Dog-Train (117).jpg,129,96,147,44
1018,Dog-Train (809).jpeg,8,58,142,75
1019,Dog-Train (1274).jpeg,61,116,59,171
1020,Dog-Train (138).jpeg,144,8,20,13
1021,Dog-Train (837).jpeg,54,40,25,40
1022,Dog-Train (928).jpeg,70,43,127,106
1023,Dog-Train (808).jpeg,138,67,116,2
1024,Dog-Train (891).jpeg,155,115,6,34
1025,Dog-Train (31).jpeg,85,163,13,158
1026,Dog-Train (1587).jpeg,99,38,81,54
1027,Dog-Train (142).jpg,51,49,132,24
1028,Dog-Train (88).jpeg,13,179,95,152
1029,Dog-Train (1125).jpeg,42,35,123,86
1030,Dog-Train (227).jpeg,40,155,42,44
1031,Dog-Train (328).jpeg,128,56,69,158
1032,Dog-Train (1015).jpeg,123,109,171,29
1033,Dog-Train (191).jpg,90,158,110,138
1034,Dog-Train (1382).jpeg,72,35,154,88
1035,Dog-Train (595).jpeg,132,22,4,50
1036,Dog-Train (1706).jpeg,9,17,125,164
1037,Dog-Train (237).jpeg,169,178,61,104
1038,Dog-Train (1733).jpeg,60,57,49,152
1039,Dog-Train (596).jpeg,17,147,112,60
1040,Dog-Train (1346).jpeg,64,170,92,81
1041,Dog-Train (165).jpg,121,177,18,54
1042,Dog-Train (1269).jpeg,97,118,166,141
1043,Dog-Train (96).jpeg,105,108,14,17
1044,Dog-Train (409).jpeg,159,57,160,164
1045,Dog-Train (1400).jpeg,14,81,46,13
1046,Dog-Train (1668).jpeg,156,56,27,78
1047,Dog-Train (1230).jpeg,107,72,176,164
1048,Dog-Train (973).jpeg,101,103,144,102
1049,Dog-Train (1537).jpeg,160,15,155,98
1050,Dog-Train (5).jpeg,173,132,44,6
1051,Dog-Train (1333).jpeg,30,115,172,68
1052,Dog-Train (746).jpeg,116,31,178,111
1053,Dog-Train (390).jpeg,109,152,151,26
1054,Dog-Train (38).jpeg,128,91,178,140
1055,Dog-Train (320).jpeg,114,114,109,20
1056,Dog-Train (240).jpeg,52,177,179,30
1057,Dog-Train (1074).jpeg,91,163,146,146
1058,Dog-Train (388).jpeg,121,179,53,123
1059,Dog-Train (1224).jpeg,15,168,1,6
1060,Dog-Train (1311).jpeg,4,115,104,169
1061,Dog-Train (1793).jpeg,24,37,31,175
1062,Dog-Train (1469).jpeg,11,25,157,69
1063,Dog-Train (263).jpeg,14,76,162,138
1064,Dog-Train (1108).jpeg,13,163,70,52
1065,Dog-Train (359).jpeg,100,147,32,8
1066,Dog-Train (1357).jpeg,17,30,16,178
1067,Dog-Train (465).jpeg,1,167,79,102
1068,Dog-Train (1131).jpeg,141,35,149,87
1069,Dog-Train (167).jpg,89,44,2,91
1070,Dog-Train (447).jpeg,59,141,160,35
1071,Dog-Train (496).jpeg,137,91,104,116
1072,Dog-Train (32).jpeg,84,172,31,20
1073,Dog-Train (849).jpeg,81,49,65,89
1074,Dog-Train (599).jpeg,64,50,20,84
1075,Dog-Train (798).jpeg,51,40,116,105
1076,Dog-Train (1087).jpeg,69,142,138,129
1077,Dog-Train (1457).jpeg,102,77,77,41
1078,Dog-Train (1319).jpeg,129,87,75,95
1079,Dog-Train (558).jpeg,33,70,120,72
1080,Dog-Train (751).jpeg,35,19,67,101
1081,Dog-Train (254).jpeg,12,107,6,143
1082,Dog-Train (745).jpeg,11,47,145,108
1083,Dog-Train (1144).jpeg,3,139,34,0
1084,Dog-Train (1318).jpeg,6,3,36,120
1085,Dog-Train (693).jpeg,20,130,61,70
1086,Dog-Train (1708).jpeg,60,46,169,150
1087,Dog-Train (173).jpeg,54,164,151,173
1088,Dog-Train (1286).jpeg,137,94,9,158
1089,Dog-Train (1711).jpeg,134,102,82,7
1090,Dog-Train (929).jpeg,160,16,55,134
1091,Dog-Train (779).jpeg,58,60,108,91
1092,Dog-Train (1429).jpeg,79,40,76,19
1093,Dog-Train (1523).jpeg,37,58,2,17
1094,Dog-Train (1677).jpeg,134,105,133,109
1095,Dog-Train (283).jpeg,157,60,9,140
1096,Dog-Train (334).jpeg,129,28,87,5
1097,Dog-Train (1782).jpeg,150,19,126,171
1098,Dog-Train (691).jpeg,162,38,32,84
1099,Dog-Train (401).jpeg,120,1,162,86
1100,Dog-Train (175).jpeg,96,105,127,167
1101,Dog-Train (1641).jpeg,154,174,144,79
1102,Dog-Train (231).jpeg,67,89,69,21
1103,Dog-Train (1207).jpeg,66,38,86,167
1104,Dog-Train (522).jpeg,12,121,143,105
1105,Dog-Train (348).jpeg,135,80,96,134
1106,Dog-Train (180).jpeg,53,151,17,164
1107,Dog-Train (1644).jpeg,139,133,59,83
1108,Dog-Train (152).jpeg,158,89,172,96
1109,Dog-Train (495).jpeg,50,147,165,6
1110,Dog-Train (1034).jpeg,127,27,54,7
1111,Dog-Train (623).jpeg,115,112,172,143
1112,Dog-Train (394).jpeg,48,103,130,180
1113,Dog-Train (766).jpeg,12,86,0,36
1114,Dog-Train (400).jpeg,148,152,66,143
1115,Dog-Train (1088).jpeg,104,12,105,158
1116,Dog-Train (546).jpeg,62,113,14,164
1117,Dog-Train (1466).jpeg,15,26,46,107
1118,Dog-Train (1725).jpeg,100,87,3,170
1119,Dog-Train (1321).jpeg,55,151,107,178
1120,Dog-Train (701).jpeg,83,14,146,78
1121,Dog-Train (1213).jpeg,161,20,139,34
1122,Dog-Train (555).jpeg,62,6,143,114
1123,Dog-Train (1116).jpeg,9,38,60,135
1124,Dog-Train (45).jpeg,147,95,45,35
1125,Dog-Train (1530).jpeg,75,106,10,166
1126,Dog-Train (53).jpeg,16,13,156,15
1127,Dog-Train (1416).jpeg,55,53,131,59
1128,Dog-Train (554).jpeg,159,169,65,22
1129,Dog-Train (102).jpeg,56,167,98,42
1130,Dog-Train (1079).jpeg,37,67,126,115
1131,Dog-Train (662).jpeg,161,18,162,154
1132,Dog-Train (1399).jpeg,62,173,28,179
1133,Dog-Train (1442).jpeg,72,75,124,6
1134,Dog-Train (1434).jpeg,162,145,125,35
1135,Dog-Train (1291).jpeg,91,81,9,120
1136,Dog-Train (1200).jpeg,154,123,101,93
1137,Dog-Train (1035).jpeg,175,78,155,176
1138,Dog-Train (410).jpeg,43,161,18,168
1139,Dog-Train (708).jpeg,23,152,151,28
1140,Dog-Train (1411).jpeg,61,163,9,129
